REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
Bíobío;8309;06/07/2021;;;7
Bíobío;8310;06/07/2021;1;4;
Bíobío;8310;06/07/2021;;;8
Bíobío;8311;06/07/2021;26;26;
Bíobío;8311;06/07/2021;;;9
Bíobío;8312;06/07/2021;31;30;
Bíobío;8312;06/07/2021;;;17
Bíobío;8313;06/07/2021;12;33;
Bíobío;8313;06/07/2021;;;12
Bíobío;8314;06/07/2021;30;7;
Bíobío;8314;06/07/2021;;;37
" La Araucanía";9101;06/07/2021;683;1141;
" La Araucanía";9101;06/07/2021;;;12
" La Araucanía";9102;06/07/2021;85;45;
" La Araucanía";9102;06/07/2021;;;6
" La Araucanía";9103;06/07/2021;29;51;
" La Araucanía";9103;06/07/2021;;;8
" La Araucanía";9104;06/07/2021;23;42;
" La Araucanía";9104;06/07/2021;;;21
" La Araucanía";9105;06/07/2021;75;96;
" La Araucanía";9105;06/07/2021;;;1
" La Araucanía";9106;06/07/2021;31;37;
" La Araucanía";9107;06/07/2021;23;25;
" La Araucanía";9107;06/07/2021;;;5
" La Araucanía";9108;06/07/2021;103;166;
" La Araucanía";9108;06/07/2021;;;8
" La Araucanía";9109;06/07/2021;95;53;
" La Araucanía";9110;06/07/2021;4;14;
" La Araucanía";9110;06/07/2021;;;14
" La Araucanía";9111;06/07/2021;103;123;
" La Araucanía";9112;06/07/2021;200;215;
" La Araucanía";9112;06/07/2021;;;3
" La Araucanía";9113;06/07/2021;2;19;
" La Araucanía";9113;06/07/2021;;;8
" La Araucanía";9114;06/07/2021;41;100;
" La Araucanía";9114;06/07/2021;;;7
" La Araucanía";9115;06/07/2021;157;169;
" La Araucanía";9116;06/07/2021;34;23;
" La Araucanía";9116;06/07/2021;;;8
" La Araucanía";9117;06/07/2021;44;45;
" La Araucanía";9118;06/07/2021;18;10;
" La Araucanía";9119;06/07/2021;31;97;
" La Araucanía";9119;06/07/2021;;;30
" La Araucanía";9120;06/07/2021;273;366;
" La Araucanía";9121;06/07/2021;29;11;
" La Araucanía";9201;06/07/2021;89;278;
" La Araucanía";9201;06/07/2021;;;3
" La Araucanía";9202;06/07/2021;45;93;
" La Araucanía";9203;06/07/2021;35;38;
" La Araucanía";9203;06/07/2021;;;22
" La Araucanía";9204;06/07/2021;2;8;
" La Araucanía";9204;06/07/2021;;;6
" La Araucanía";9205;06/07/2021;15;38;
" La Araucanía";9205;06/07/2021;;;30
" La Araucanía";9206;06/07/2021;2;23;
" La Araucanía";9206;06/07/2021;;;7
" La Araucanía";9207;06/07/2021;3;25;
" La Araucanía";9207;06/07/2021;;;27
" La Araucanía";9208;06/07/2021;37;35;
" La Araucanía";9209;06/07/2021;11;40;
" La Araucanía";9209;06/07/2021;;;10
" La Araucanía";9210;06/07/2021;25;65;
" La Araucanía";9210;06/07/2021;;;1
" La Araucanía";9211;06/07/2021;56;159;
" La Araucanía";9211;06/07/2021;;;7
" Los Lagos";10101;06/07/2021;638;1335;
" Los Lagos";10101;06/07/2021;;;16
" Los Lagos";10102;06/07/2021;71;226;
" Los Lagos";10102;06/07/2021;;;49
" Los Lagos";10103;06/07/2021;3;1;
" Los Lagos";10103;06/07/2021;;;4
" Los Lagos";10104;06/07/2021;47;63;
" Los Lagos";10104;06/07/2021;;;6
" Los Lagos";10105;06/07/2021;26;97;
" Los Lagos";10105;06/07/2021;;;6
" Los Lagos";10106;06/07/2021;43;79;
" Los Lagos";10107;06/07/2021;43;74;
" Los Lagos";10108;06/07/2021;12;149;
" Los Lagos";10108;06/07/2021;;;43
" Los Lagos";10109;06/07/2021;93;271;
" Los Lagos";10109;06/07/2021;;;14
" Los Lagos";10201;06/07/2021;48;463;
" Los Lagos";10201;06/07/2021;;;64
" Los Lagos";10202;06/07/2021;20;268;
" Los Lagos";10202;06/07/2021;;;59
" Los Lagos";10203;06/07/2021;38;108;
" Los Lagos";10204;06/07/2021;2;19;
" Los Lagos";10204;06/07/2021;;;2
" Los Lagos";10205;06/07/2021;2;182;
" Los Lagos";10205;06/07/2021;;;32
" Los Lagos";10206;06/07/2021;2;7;
" Los Lagos";10206;06/07/2021;;;6
" Los Lagos";10207;06/07/2021;2;23;
" Los Lagos";10207;06/07/2021;;;5
" Los Lagos";10208;06/07/2021;96;325;
" Los Lagos";10209;06/07/2021;3;59;
" Los Lagos";10209;06/07/2021;;;19
" Los Lagos";10210;06/07/2021;3;28;
" Los Lagos";10210;06/07/2021;;;5
" Los Lagos";10301;06/07/2021;330;952;
" Los Lagos";10301;06/07/2021;;;94
" Los Lagos";10302;06/07/2021;4;52;
" Los Lagos";10302;06/07/2021;;;13
" Los Lagos";10303;06/07/2021;10;117;
" Los Lagos";10303;06/07/2021;;;29
" Los Lagos";10304;06/07/2021;4;93;
" Los Lagos";10304;06/07/2021;;;34
" Los Lagos";10305;06/07/2021;11;64;
" Los Lagos";10305;06/07/2021;;;13
" Los Lagos";10306;06/07/2021;5;11;
" Los Lagos";10306;06/07/2021;;;19
" Los Lagos";10307;06/07/2021;10;55;
" Los Lagos";10307;06/07/2021;;;25
" Los Lagos";10401;06/07/2021;5;1;
" Los Lagos";10402;06/07/2021;9;14;
" Los Lagos";10403;06/07/2021;7;21;
" Los Lagos";10403;06/07/2021;;;14
" Los Lagos";10404;06/07/2021;2;1;
" Aisén Gral. C. Ibáñez Campo";11101;06/07/2021;44;257;
" Aisén Gral. C. Ibáñez Campo";11101;06/07/2021;;;53
" Aisén Gral. C. Ibáñez Campo";11201;06/07/2021;23;154;
" Aisén Gral. C. Ibáñez Campo";11201;06/07/2021;;;21
" Aisén Gral. C. Ibáñez Campo";11202;06/07/2021;2;10;
" Aisén Gral. C. Ibáñez Campo";11202;06/07/2021;;;4
" Aisén Gral. C. Ibáñez Campo";11203;06/07/2021;;3;
" Aisén Gral. C. Ibáñez Campo";11203;06/07/2021;;;5
" Aisén Gral. C. Ibáñez Campo";11301;06/07/2021;1;21;
" Aisén Gral. C. Ibáñez Campo";11301;06/07/2021;;;3
" Aisén Gral. C. Ibáñez Campo";11302;06/07/2021;1;9;
" Aisén Gral. C. Ibáñez Campo";11302;06/07/2021;;;3
" Aisén Gral. C. Ibáñez Campo";11401;06/07/2021;2;10;
" Aisén Gral. C. Ibáñez Campo";11401;06/07/2021;;;10
" Aisén Gral. C. Ibáñez Campo";11402;06/07/2021;2;3;
" Magallanes y  La Antártica Chilena";12101;06/07/2021;34;163;
" Magallanes y  La Antártica Chilena";12101;06/07/2021;;;132
" Magallanes y  La Antártica Chilena";12201;06/07/2021;;2;
" Magallanes y  La Antártica Chilena";12301;06/07/2021;;7;
" Magallanes y  La Antártica Chilena";12301;06/07/2021;;;3
" Magallanes y  La Antártica Chilena";12401;06/07/2021;6;41;
" Magallanes y  La Antártica Chilena";12401;06/07/2021;;;23
" Magallanes y  La Antártica Chilena";12402;06/07/2021;;1;
Metropolitana  Santiago;13101;06/07/2021;507;638;
Metropolitana  Santiago;13101;06/07/2021;;;119
Metropolitana  Santiago;13102;06/07/2021;144;241;
Metropolitana  Santiago;13103;06/07/2021;234;452;
Metropolitana  Santiago;13104;06/07/2021;268;295;
Metropolitana  Santiago;13105;06/07/2021;354;522;
Metropolitana  Santiago;13106;06/07/2021;495;310;
Metropolitana  Santiago;13106;06/07/2021;;;26
Metropolitana  Santiago;13107;06/07/2021;183;234;
Metropolitana  Santiago;13108;06/07/2021;367;544;
Metropolitana  Santiago;13108;06/07/2021;;;16
Metropolitana  Santiago;13109;06/07/2021;167;133;
Metropolitana  Santiago;13110;06/07/2021;546;1195;
Metropolitana  Santiago;13110;06/07/2021;;;5
Metropolitana  Santiago;13111;06/07/2021;298;325;
Metropolitana  Santiago;13112;06/07/2021;366;308;
Metropolitana  Santiago;13113;06/07/2021;150;645;
Metropolitana  Santiago;13113;06/07/2021;;;1
Metropolitana  Santiago;13114;06/07/2021;403;1279;
Metropolitana  Santiago;13114;06/07/2021;;;18
Metropolitana  Santiago;13115;06/07/2021;121;407;
Metropolitana  Santiago;13115;06/07/2021;;;15
Metropolitana  Santiago;13116;06/07/2021;210;170;
Metropolitana  Santiago;13117;06/07/2021;240;240;
Metropolitana  Santiago;13118;06/07/2021;133;280;
Metropolitana  Santiago;13118;06/07/2021;;;24
Metropolitana  Santiago;13119;06/07/2021;1020;992;
Metropolitana  Santiago;13119;06/07/2021;;;5
Metropolitana  Santiago;13120;06/07/2021;250;834;
Metropolitana  Santiago;13120;06/07/2021;;;28
Metropolitana  Santiago;13121;06/07/2021;173;240;
Metropolitana  Santiago;13122;06/07/2021;367;541;
Metropolitana  Santiago;13122;06/07/2021;;;2
Metropolitana  Santiago;13123;06/07/2021;335;614;
Metropolitana  Santiago;13123;06/07/2021;;;22
Metropolitana  Santiago;13124;06/07/2021;395;837;
Metropolitana  Santiago;13124;06/07/2021;;;1
Metropolitana  Santiago;13125;06/07/2021;45;651;
Metropolitana  Santiago;13125;06/07/2021;;;316
Metropolitana  Santiago;13126;06/07/2021;237;301;
Metropolitana  Santiago;13127;06/07/2021;231;406;
Metropolitana  Santiago;13127;06/07/2021;;;30
Metropolitana  Santiago;13128;06/07/2021;282;386;
Metropolitana  Santiago;13129;06/07/2021;172;336;
Metropolitana  Santiago;13130;06/07/2021;188;237;
Metropolitana  Santiago;13131;06/07/2021;163;154;
Metropolitana  Santiago;13132;06/07/2021;14;354;
Metropolitana  Santiago;13132;06/07/2021;;;56
Metropolitana  Santiago;13201;06/07/2021;883;1039;
Metropolitana  Santiago;13201;06/07/2021;;;12
Metropolitana  Santiago;13202;06/07/2021;11;85;
Metropolitana  Santiago;13202;06/07/2021;;;35
Metropolitana  Santiago;13203;06/07/2021;7;40;
Metropolitana  Santiago;13203;06/07/2021;;;19
Metropolitana  Santiago;13301;06/07/2021;152;496;
Metropolitana  Santiago;13301;06/07/2021;;;224
Metropolitana  Santiago;13302;06/07/2021;296;323;
Metropolitana  Santiago;13303;06/07/2021;9;29;
Metropolitana  Santiago;13303;06/07/2021;;;35
Metropolitana  Santiago;13401;06/07/2021;572;725;
Metropolitana  Santiago;13402;06/07/2021;191;460;
Metropolitana  Santiago;13403;06/07/2021;8;72;
Metropolitana  Santiago;13403;06/07/2021;;;35
Metropolitana  Santiago;13404;06/07/2021;150;171;
Metropolitana  Santiago;13501;06/07/2021;223;281;
Metropolitana  Santiago;13501;06/07/2021;;;1
Metropolitana  Santiago;13502;06/07/2021;1;71;
Metropolitana  Santiago;13502;06/07/2021;;;14
Metropolitana  Santiago;13503;06/07/2021;8;93;
Metropolitana  Santiago;13503;06/07/2021;;;45
Metropolitana  Santiago;13504;06/07/2021;25;62;
Metropolitana  Santiago;13505;06/07/2021;4;29;
Metropolitana  Santiago;13505;06/07/2021;;;25
Metropolitana  Santiago;13601;06/07/2021;95;250;
Metropolitana  Santiago;13602;06/07/2021;9;100;
Metropolitana  Santiago;13602;06/07/2021;;;40
Metropolitana  Santiago;13603;06/07/2021;10;59;
Metropolitana  Santiago;13603;06/07/2021;;;36
Metropolitana  Santiago;13604;06/07/2021;173;174;
Metropolitana  Santiago;13605;06/07/2021;36;110;
Metropolitana  Santiago;13605;06/07/2021;;;70
" Los Ríos";14101;06/07/2021;293;632;
" Los Ríos";14101;06/07/2021;;;55
" Los Ríos";14102;06/07/2021;5;22;
" Los Ríos";14102;06/07/2021;;;16
" Los Ríos";14103;06/07/2021;22;29;
" Los Ríos";14103;06/07/2021;;;37
" Los Ríos";14104;06/07/2021;59;112;
" Los Ríos";14104;06/07/2021;;;4
" Los Ríos";14105;06/07/2021;18;24;
" Los Ríos";14105;06/07/2021;;;10
" Los Ríos";14106;06/07/2021;35;92;
" Los Ríos";14106;06/07/2021;;;15
" Los Ríos";14107;06/07/2021;16;111;
" Los Ríos";14107;06/07/2021;;;22
" Los Ríos";14108;06/07/2021;121;169;
" Los Ríos";14108;06/07/2021;;;37
" Los Ríos";14201;06/07/2021;84;182;
" Los Ríos";14202;06/07/2021;44;106;
" Los Ríos";14202;06/07/2021;;;3
" Los Ríos";14203;06/07/2021;28;48;
" Los Ríos";14203;06/07/2021;;;19
" Los Ríos";14204;06/07/2021;4;148;
" Los Ríos";14204;06/07/2021;;;50
" Arica y Parinacota";15101;06/07/2021;349;1051;
" Arica y Parinacota";15101;06/07/2021;;;413
" Arica y Parinacota";15102;06/07/2021;;3;
" Arica y Parinacota";15201;06/07/2021;11;4;
" Arica y Parinacota";15202;06/07/2021;;2;
" Arica y Parinacota";15202;06/07/2021;;;1
" Ñuble";16101;06/07/2021;197;698;
" Ñuble";16101;06/07/2021;;;113
" Ñuble";16102;06/07/2021;26;111;
" Ñuble";16102;06/07/2021;;;19
" Ñuble";16103;06/07/2021;39;172;
" Ñuble";16103;06/07/2021;;;3
" Ñuble";16104;06/07/2021;11;37;
" Ñuble";16105;06/07/2021;7;37;
" Ñuble";16105;06/07/2021;;;4
" Ñuble";16106;06/07/2021;14;14;
" Ñuble";16106;06/07/2021;;;4
" Ñuble";16107;06/07/2021;21;69;
" Ñuble";16107;06/07/2021;;;19
" Ñuble";16108;06/07/2021;30;50;
" Ñuble";16108;06/07/2021;;;3
" Ñuble";16109;06/07/2021;5;63;
" Ñuble";16109;06/07/2021;;;12
" Ñuble";16201;06/07/2021;9;15;
" Ñuble";16201;06/07/2021;;;3
" Ñuble";16202;06/07/2021;7;17;
" Ñuble";16203;06/07/2021;21;84;
" Ñuble";16203;06/07/2021;;;6
" Ñuble";16204;06/07/2021;3;6;
" Ñuble";16204;06/07/2021;;;2
" Ñuble";16205;06/07/2021;;16;
" Ñuble";16205;06/07/2021;;;3
" Ñuble";16206;06/07/2021;10;52;
" Ñuble";16206;06/07/2021;;;6
" Ñuble";16207;06/07/2021;10;25;
" Ñuble";16207;06/07/2021;;;7
" Ñuble";16301;06/07/2021;45;178;
" Ñuble";16301;06/07/2021;;;47
" Ñuble";16302;06/07/2021;40;94;
" Ñuble";16302;06/07/2021;;;3
" Ñuble";16303;06/07/2021;29;33;
" Ñuble";16303;06/07/2021;;;1
" Ñuble";16304;06/07/2021;8;10;
" Ñuble";16304;06/07/2021;;;3
" Ñuble";16305;06/07/2021;10;31;
" Ñuble";16305;06/07/2021;;;16
" Tarapacá";1101;07/07/2021;421;972;
" Tarapacá";1101;07/07/2021;;;86
" Tarapacá";1107;07/07/2021;271;515;
" Tarapacá";1107;07/07/2021;;;90
" Tarapacá";1401;07/07/2021;4;38;
" Tarapacá";1401;07/07/2021;;;40
" Tarapacá";1402;07/07/2021;7;8;
" Tarapacá";1403;07/07/2021;1;8;
" Tarapacá";1404;07/07/2021;9;9;
" Tarapacá";1405;07/07/2021;18;7;
" Antofagasta";2101;07/07/2021;634;2232;
" Antofagasta";2101;07/07/2021;;;13
" Antofagasta";2102;07/07/2021;34;50;
" Antofagasta";2103;07/07/2021;;2;
" Antofagasta";2103;07/07/2021;;;3
" Antofagasta";2104;07/07/2021;40;59;
" Antofagasta";2201;07/07/2021;371;1146;
" Antofagasta";2201;07/07/2021;;;143
" Antofagasta";2203;07/07/2021;;13;
" Antofagasta";2203;07/07/2021;;;26
" Antofagasta";2301;07/07/2021;64;122;
" Antofagasta";2302;07/07/2021;5;41;
" Antofagasta";2302;07/07/2021;;;21
" Atacama";3101;07/07/2021;611;979;
" Atacama";3101;07/07/2021;;;26
" Atacama";3102;07/07/2021;57;108;
" Atacama";3103;07/07/2021;50;81;
" Atacama";3201;07/07/2021;4;85;
" Atacama";3201;07/07/2021;;;29
" Atacama";3202;07/07/2021;31;128;
" Atacama";3202;07/07/2021;;;30
" Atacama";3301;07/07/2021;114;342;
" Atacama";3301;07/07/2021;;;19
" Atacama";3302;07/07/2021;20;26;
" Atacama";3302;07/07/2021;;;6
" Atacama";3303;07/07/2021;24;39;
" Atacama";3304;07/07/2021;17;55;
" Atacama";3304;07/07/2021;;;15
" Coquimbo";4101;07/07/2021;409;1239;
" Coquimbo";4101;07/07/2021;;;117
" Coquimbo";4102;07/07/2021;471;1083;
" Coquimbo";4102;07/07/2021;;;52
" Coquimbo";4103;07/07/2021;32;63;
" Coquimbo";4104;07/07/2021;9;35;
" Coquimbo";4104;07/07/2021;;;4
" Coquimbo";4105;07/07/2021;2;5;
" Coquimbo";4105;07/07/2021;;;15
" Coquimbo";4106;07/07/2021;34;119;
" Coquimbo";4201;07/07/2021;26;204;
" Coquimbo";4201;07/07/2021;;;39
" Coquimbo";4202;07/07/2021;23;45;
" Coquimbo";4203;07/07/2021;41;124;
" Coquimbo";4204;07/07/2021;25;148;
" Coquimbo";4204;07/07/2021;;;1
" Coquimbo";4301;07/07/2021;271;680;
" Coquimbo";4302;07/07/2021;9;14;
" Coquimbo";4302;07/07/2021;;;10
" Coquimbo";4303;07/07/2021;82;155;
" Coquimbo";4303;07/07/2021;;;1
" Coquimbo";4304;07/07/2021;39;121;
" Coquimbo";4305;07/07/2021;38;10;
" Coquimbo";4305;07/07/2021;;;1
" Valparaíso";5101;07/07/2021;432;1104;
" Valparaíso";5101;07/07/2021;;;118
" Valparaíso";5102;07/07/2021;16;53;
" Valparaíso";5102;07/07/2021;;;12
" Valparaíso";5103;07/07/2021;94;62;
" Valparaíso";5103;07/07/2021;;;1
" Valparaíso";5104;07/07/2021;2;2;
" Valparaíso";5105;07/07/2021;54;42;
" Valparaíso";5107;07/07/2021;51;93;
" Valparaíso";5109;07/07/2021;401;1161;
" Valparaíso";5109;07/07/2021;;;3
" Valparaíso";5201;07/07/2021;11;17;
" Valparaíso";5301;07/07/2021;37;409;
" Valparaíso";5301;07/07/2021;;;31
" Valparaíso";5302;07/07/2021;4;60;
" Valparaíso";5302;07/07/2021;;;15
" Valparaíso";5303;07/07/2021;5;62;
" Valparaíso";5303;07/07/2021;;;7
" Valparaíso";5304;07/07/2021;14;18;
" Valparaíso";5304;07/07/2021;;;19
" Valparaíso";5401;07/07/2021;68;133;
" Valparaíso";5402;07/07/2021;14;39;
" Valparaíso";5403;07/07/2021;19;16;
" Valparaíso";5404;07/07/2021;14;13;
" Valparaíso";5405;07/07/2021;5;56;
" Valparaíso";5405;07/07/2021;;;9
" Valparaíso";5501;07/07/2021;122;486;
" Valparaíso";5501;07/07/2021;;;23
" Valparaíso";5502;07/07/2021;38;102;
" Valparaíso";5502;07/07/2021;;;2
" Valparaíso";5503;07/07/2021;16;45;
" Valparaíso";5503;07/07/2021;;;14
" Valparaíso";5504;07/07/2021;3;41;
" Valparaíso";5506;07/07/2021;32;81;
" Valparaíso";5601;07/07/2021;81;468;
" Valparaíso";5601;07/07/2021;;;98
" Valparaíso";5602;07/07/2021;9;30;
" Valparaíso";5602;07/07/2021;;;19
" Valparaíso";5603;07/07/2021;46;87;
" Valparaíso";5603;07/07/2021;;;1
" Valparaíso";5604;07/07/2021;8;74;
" Valparaíso";5604;07/07/2021;;;23
" Valparaíso";5605;07/07/2021;5;60;
" Valparaíso";5605;07/07/2021;;;16
" Valparaíso";5606;07/07/2021;2;37;
" Valparaíso";5701;07/07/2021;95;336;
" Valparaíso";5701;07/07/2021;;;27
" Valparaíso";5702;07/07/2021;34;102;
" Valparaíso";5703;07/07/2021;15;75;
" Valparaíso";5703;07/07/2021;;;30
" Valparaíso";5704;07/07/2021;3;22;
" Valparaíso";5704;07/07/2021;;;10
" Valparaíso";5705;07/07/2021;13;67;
" Valparaíso";5705;07/07/2021;;;19
" Valparaíso";5706;07/07/2021;1;51;
" Valparaíso";5706;07/07/2021;;;12
" Valparaíso";5801;07/07/2021;175;580;
" Valparaíso";5801;07/07/2021;;;26
" Valparaíso";5802;07/07/2021;66;46;
" Valparaíso";5803;07/07/2021;27;31;
" Valparaíso";5804;07/07/2021;84;486;
" Valparaíso";5804;07/07/2021;;;59
Libertador B. O'Higgins;6101;07/07/2021;246;1660;
Libertador B. O'Higgins;6101;07/07/2021;;;13
Libertador B. O'Higgins;6102;07/07/2021;26;124;
Libertador B. O'Higgins;6103;07/07/2021;1;43;
Libertador B. O'Higgins;6103;07/07/2021;;;4
Libertador B. O'Higgins;6104;07/07/2021;10;108;
Libertador B. O'Higgins;6104;07/07/2021;;;14
Libertador B. O'Higgins;6105;07/07/2021;59;170;
Libertador B. O'Higgins;6106;07/07/2021;10;135;
Libertador B. O'Higgins;6106;07/07/2021;;;36
Libertador B. O'Higgins;6107;07/07/2021;38;138;
Libertador B. O'Higgins;6108;07/07/2021;36;156;
Libertador B. O'Higgins;6108;07/07/2021;;;29
Libertador B. O'Higgins;6109;07/07/2021;10;111;
Libertador B. O'Higgins;6109;07/07/2021;;;11
Libertador B. O'Higgins;6110;07/07/2021;59;176;
Libertador B. O'Higgins;6111;07/07/2021;25;98;
Libertador B. O'Higgins;6112;07/07/2021;14;69;
Libertador B. O'Higgins;6112;07/07/2021;;;2
Libertador B. O'Higgins;6113;07/07/2021;14;124;
Libertador B. O'Higgins;6113;07/07/2021;;;8
Libertador B. O'Higgins;6114;07/07/2021;8;62;
Libertador B. O'Higgins;6114;07/07/2021;;;1
Libertador B. O'Higgins;6115;07/07/2021;58;363;
Libertador B. O'Higgins;6115;07/07/2021;;;41
Libertador B. O'Higgins;6116;07/07/2021;26;115;
Libertador B. O'Higgins;6117;07/07/2021;52;208;
Libertador B. O'Higgins;6201;07/07/2021;33;78;
Libertador B. O'Higgins;6201;07/07/2021;;;5
Libertador B. O'Higgins;6202;07/07/2021;1;20;
Libertador B. O'Higgins;6202;07/07/2021;;;5
Libertador B. O'Higgins;6203;07/07/2021;3;48;
Libertador B. O'Higgins;6203;07/07/2021;;;16
Libertador B. O'Higgins;6204;07/07/2021;5;18;
Libertador B. O'Higgins;6204;07/07/2021;;;1
Libertador B. O'Higgins;6205;07/07/2021;4;38;
Libertador B. O'Higgins;6205;07/07/2021;;;5
Libertador B. O'Higgins;6206;07/07/2021;1;43;
Libertador B. O'Higgins;6206;07/07/2021;;;8
Libertador B. O'Higgins;6301;07/07/2021;92;399;
Libertador B. O'Higgins;6302;07/07/2021;20;72;
Libertador B. O'Higgins;6303;07/07/2021;80;280;
Libertador B. O'Higgins;6304;07/07/2021;13;75;
Libertador B. O'Higgins;6305;07/07/2021;9;122;
Libertador B. O'Higgins;6305;07/07/2021;;;19
Libertador B. O'Higgins;6306;07/07/2021;13;49;
Libertador B. O'Higgins;6307;07/07/2021;9;53;
Libertador B. O'Higgins;6308;07/07/2021;15;52;
Libertador B. O'Higgins;6309;07/07/2021;;31;
Libertador B. O'Higgins;6309;07/07/2021;;;1
Libertador B. O'Higgins;6310;07/07/2021;59;198;
Maule;7101;07/07/2021;361;1200;
Maule;7101;07/07/2021;;;32
Maule;7102;07/07/2021;88;210;
Maule;7103;07/07/2021;8;56;
Maule;7103;07/07/2021;;;16
Maule;7104;07/07/2021;7;18;
Maule;7105;07/07/2021;17;160;
Maule;7105;07/07/2021;;;16
Maule;7106;07/07/2021;3;60;
Maule;7106;07/07/2021;;;7
Maule;7107;07/07/2021;10;69;
Maule;7108;07/07/2021;24;81;
Maule;7109;07/07/2021;19;211;
Maule;7109;07/07/2021;;;48
Maule;7110;07/07/2021;22;46;
Maule;7201;07/07/2021;10;194;
Maule;7202;07/07/2021;2;59;
Maule;7203;07/07/2021;7;58;
Maule;7301;07/07/2021;133;631;
Maule;7301;07/07/2021;;;47
Maule;7302;07/07/2021;8;33;
Maule;7303;07/07/2021;1;41;
Maule;7304;07/07/2021;11;235;
Maule;7304;07/07/2021;;;15
Maule;7305;07/07/2021;14;45;
Maule;7306;07/07/2021;15;85;
Maule;7307;07/07/2021;3;91;
Maule;7308;07/07/2021;35;143;
Maule;7308;07/07/2021;;;5
Maule;7309;07/07/2021;7;19;
Maule;7309;07/07/2021;;;2
Maule;7401;07/07/2021;157;513;
Maule;7402;07/07/2021;15;119;
Maule;7403;07/07/2021;64;353;
Maule;7404;07/07/2021;20;244;
Maule;7405;07/07/2021;25;113;
Maule;7406;07/07/2021;12;167;
Maule;7406;07/07/2021;;;58
Maule;7407;07/07/2021;11;80;
Maule;7407;07/07/2021;;;17
Maule;7408;07/07/2021;41;146;
Bíobío;8101;07/07/2021;392;1035;
Bíobío;8101;07/07/2021;;;112
Bíobío;8102;07/07/2021;146;579;
Bíobío;8102;07/07/2021;;;36
Bíobío;8103;07/07/2021;84;283;
Bíobío;8104;07/07/2021;2;15;
Bíobío;8104;07/07/2021;;;5
Bíobío;8105;07/07/2021;29;44;
Bíobío;8105;07/07/2021;;;1
Bíobío;8106;07/07/2021;72;213;
Bíobío;8106;07/07/2021;;;17
Bíobío;8107;07/07/2021;37;184;
Bíobío;8107;07/07/2021;;;42
Bíobío;8108;07/07/2021;31;480;
Bíobío;8108;07/07/2021;;;114
Bíobío;8109;07/07/2021;5;16;
Bíobío;8109;07/07/2021;;;20
Bíobío;8110;07/07/2021;122;453;
Bíobío;8110;07/07/2021;;;36
Bíobío;8111;07/07/2021;9;156;
Bíobío;8111;07/07/2021;;;47
Bíobío;8112;07/07/2021;83;405;
Bíobío;8112;07/07/2021;;;21
Bíobío;8201;07/07/2021;100;128;
Bíobío;8201;07/07/2021;;;1
Bíobío;8202;07/07/2021;13;126;
Bíobío;8202;07/07/2021;;;54
Bíobío;8203;07/07/2021;19;118;
Bíobío;8203;07/07/2021;;;36
Bíobío;8204;07/07/2021;;6;
Bíobío;8204;07/07/2021;;;4
Bíobío;8205;07/07/2021;68;122;
Bíobío;8206;07/07/2021;11;28;
Bíobío;8206;07/07/2021;;;13
Bíobío;8207;07/07/2021;14;18;
Bíobío;8207;07/07/2021;;;13
Bíobío;8301;07/07/2021;194;686;
Bíobío;8301;07/07/2021;;;21
Bíobío;8302;07/07/2021;1;11;
Bíobío;8302;07/07/2021;;;6
Bíobío;8303;07/07/2021;44;99;
Bíobío;8304;07/07/2021;25;102;
Bíobío;8304;07/07/2021;;;7
Bíobío;8305;07/07/2021;39;172;
Bíobío;8306;07/07/2021;41;60;
Bíobío;8306;07/07/2021;;;1
Bíobío;8307;07/07/2021;3;21;
Bíobío;8307;07/07/2021;;;8
Bíobío;8308;07/07/2021;;5;
Bíobío;8308;07/07/2021;;;2
Bíobío;8309;07/07/2021;5;19;
Bíobío;8309;07/07/2021;;;5
Bíobío;8310;07/07/2021;3;8;
Bíobío;8310;07/07/2021;;;3
Bíobío;8311;07/07/2021;17;26;
Bíobío;8312;07/07/2021;29;30;
Bíobío;8313;07/07/2021;11;34;
Bíobío;8313;07/07/2021;;;11
Bíobío;8314;07/07/2021;8;7;
Bíobío;8314;07/07/2021;;;20
" La Araucanía";9101;07/07/2021;470;1228;
" La Araucanía";9101;07/07/2021;;;25
" La Araucanía";9102;07/07/2021;55;45;
" La Araucanía";9102;07/07/2021;;;5
" La Araucanía";9103;07/07/2021;20;51;
" La Araucanía";9104;07/07/2021;8;28;
" La Araucanía";9104;07/07/2021;;;19
" La Araucanía";9105;07/07/2021;86;127;
" La Araucanía";9106;07/07/2021;32;57;
