"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-07-08";3;32;1.27144524490945;0.341723120305152;2.20116736951375
"2020-07-09";3;32;1.18235656614992;0.301004702956903;2.06370842934294
"2020-07-10";3;32;1.11067548548538;0.282815438651685;1.93853553231907
"2020-07-11";3;32;1.04386979015314;0.268040175453927;1.81969940485236
"2020-07-12";3;32;1.00219646372507;0.257843238308199;1.74654968914193
"2020-07-13";3;32;0.942966056100632;0.207452169465214;1.67847994273605
"2020-07-14";3;32;0.924849732523479;0.170647903398186;1.67905156164877
"2020-07-15";3;32;0.895442641734315;0.121875331314938;1.66900995215369
"2020-07-16";3;32;0.904859623175419;0.112877260026609;1.69684198632423
"2020-07-17";3;32;0.92087715629668;0.103380593091663;1.7383737195017
"2020-07-18";3;32;0.964773377557557;0.114896087321742;1.81465066779337
"2020-07-19";3;32;1.02692156829448;0.120573630399507;1.93326950618945
"2020-07-20";3;32;1.08521686236311;0.089119174991014;2.08131454973522
"2020-07-21";3;32;1.10436451489338;0.146025085494239;2.06270394429253
"2020-07-22";3;32;1.12989746591805;0.163397789091212;2.09639714274489
"2020-07-23";3;32;1.15400039544573;0.201151721855198;2.10684906903627
"2020-07-24";3;32;1.14262558143768;0.219632586535196;2.06561857634016
"2020-07-25";3;32;1.14348808062601;0.212215774514358;2.07476038673766
"2020-07-26";3;32;1.13000040508038;0.211442707769901;2.04855810239086
"2020-07-27";3;32;1.11951502805478;0.180159062221358;2.05887099388821
"2020-07-28";3;32;1.12386851979295;0.139250610786812;2.10848642879909
"2020-07-29";3;32;1.143070072209;0.12569353678131;2.16044660763669
"2020-07-30";3;32;1.18152371917289;0.184070149714139;2.17897728863165
"2020-07-31";3;32;1.23442399373137;0.31793809774907;2.15090988971366
"2020-08-01";3;32;1.29886390620832;0.279698379696412;2.31802943272022
"2020-08-02";3;32;1.30196956847153;0.329366332306524;2.27457280463653
"2020-08-03";3;32;1.41007875959077;0.400271417873778;2.41988610130776
"2020-08-04";3;32;1.40644156720983;0.43762379677352;2.37525933764614
"2020-08-05";3;32;1.43254790314987;0.4767901445429;2.38830566175684
"2020-08-06";3;32;1.43200779440035;0.485412125827743;2.37860346297297
"2020-08-07";3;32;1.4427151033792;0.522351117584219;2.36307908917417
"2020-08-08";3;32;1.41967511753527;0.53005594550291;2.30929428956763
"2020-08-09";3;32;1.58227506880152;0.659234844936407;2.50531529266664
"2020-08-10";3;32;1.64892718333635;0.694861579431005;2.60299278724169
"2020-08-11";3;32;1.70359149595129;0.741215454795307;2.66596753710727
"2020-08-12";3;32;1.7712810625988;0.824012649967078;2.71854947523051
"2020-08-13";3;32;1.76265179438366;0.880811818076871;2.64449177069044
"2020-08-14";3;32;1.6547796045987;0.854808717952035;2.45475049124537
"2020-08-15";3;32;1.54987226648448;0.844674219213627;2.25507031375533
"2020-08-16";3;32;1.35439606902631;0.759889586531384;1.94890255152123
"2020-08-17";3;32;1.24003650325242;0.721177884859301;1.75889512164553
"2020-08-18";3;32;1.15256840964481;0.682512349427521;1.62262446986211
"2020-08-19";3;32;1.02817964482649;0.59143862000873;1.46492066964425
"2020-08-20";3;32;0.970635502915407;0.546287110104344;1.39498389572647
"2020-08-21";3;32;0.968303421986554;0.540087670004189;1.39651917396892
"2020-08-22";3;32;0.982904526226163;0.554776993308186;1.41103205914414
"2020-08-23";3;32;1.06020561844195;0.612925863140717;1.50748537374318
"2020-08-24";3;32;1.11211470208697;0.626076970056819;1.59815243411712
"2020-08-25";3;32;1.15587934792017;0.685713947098091;1.62604474874225
"2020-08-26";3;32;1.19335369240514;0.72869972549407;1.65800765931621
"2020-08-27";3;32;1.23471586639307;0.776726411384663;1.69270532140149
"2020-08-28";3;32;1.17643282290067;0.750385567039824;1.60248007876152
"2020-08-29";3;32;1.15083968048304;0.737725890208272;1.5639534707578
"2020-08-30";3;32;1.0649049982038;0.658666980787634;1.47114301561997
"2020-08-31";3;32;1.04839591676069;0.65096164658677;1.44583018693462
"2020-09-01";3;32;0.992593907479248;0.598555194229794;1.3866326207287
"2020-09-02";3;32;0.99343178119979;0.606320117218696;1.38054344518088
"2020-09-03";3;32;0.908382071923863;0.53044994593488;1.28631419791285
"2020-09-04";3;32;0.902677940345523;0.533356907294042;1.271998973397
"2020-09-05";3;32;0.88909028463684;0.511914844022726;1.26626572525095
"2020-09-06";3;32;0.899026458743263;0.504911273773834;1.29314164371269
"2020-09-07";3;32;0.896457051692529;0.503790166016794;1.28912393736827
"2020-09-08";3;32;0.88313007747622;0.492205933735709;1.27405422121673
"2020-09-09";3;32;0.832637779408355;0.445926070716042;1.21934948810067
