region_residencia,comuna_residencia,Fecha defunciones,confirmados,sospechosos,totales
Metropolitana de Santiago,Lo Espejo,2021-03-20,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-03-21,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-03-23,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-03-24,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-03-26,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-03-27,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-03-29,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-01,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-02,6.0,,6.0
Metropolitana de Santiago,Lo Espejo,2021-04-05,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-07,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-08,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-09,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-10,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-11,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-12,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-14,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-15,4.0,2.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-04-17,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-18,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-19,6.0,2.0,8.0
Metropolitana de Santiago,Lo Espejo,2021-04-20,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-21,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-22,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-23,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-25,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-26,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-04-28,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-04-29,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-01,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-03,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-04,6.0,,6.0
Metropolitana de Santiago,Lo Espejo,2021-05-05,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-06,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-07,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-08,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-09,6.0,,6.0
Metropolitana de Santiago,Lo Espejo,2021-05-10,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-11,,4.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-12,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-14,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-15,4.0,4.0,8.0
Metropolitana de Santiago,Lo Espejo,2021-05-17,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-18,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-19,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-20,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-22,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-23,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-25,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-05-26,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-27,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-29,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-05-30,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-02,2.0,4.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-06-03,4.0,2.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-06-05,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-07,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-08,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-09,2.0,6.0,8.0
Metropolitana de Santiago,Lo Espejo,2021-06-10,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-11,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-12,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-13,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-14,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-15,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-16,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-17,4.0,2.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-06-18,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-19,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-20,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-22,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-23,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-24,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-25,6.0,4.0,10.0
Metropolitana de Santiago,Lo Espejo,2021-06-27,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-06-29,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-06-30,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-07-01,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-03,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-07-04,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-06,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-07,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-08,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-10,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-11,2.0,4.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-07-12,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-13,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-14,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-16,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-07-19,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-21,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-07-26,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-27,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-07-30,2.0,2.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-07-31,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-01,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-02,6.0,2.0,8.0
Metropolitana de Santiago,Lo Espejo,2021-08-04,,6.0,6.0
Metropolitana de Santiago,Lo Espejo,2021-08-05,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-08,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-14,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-08-15,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-17,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-19,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-21,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-23,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-08-24,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2021-08-26,,4.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-09-02,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-09-03,,4.0,4.0
Metropolitana de Santiago,Lo Espejo,2021-09-30,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-10-01,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-10-24,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-10-25,,2.0,2.0
Metropolitana de Santiago,Lo Espejo,2021-10-29,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-11-19,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-11-22,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-11-23,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-11-30,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-12-03,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2021-12-05,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-01-09,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-01-26,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-01-29,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-01-31,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-01,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-06,4.0,,4.0
Metropolitana de Santiago,Lo Espejo,2022-02-08,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-09,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-10,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-11,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-12,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-14,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-15,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-16,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-19,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-20,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-23,2.0,,2.0
Metropolitana de Santiago,Lo Espejo,2022-02-24,3.0,,3.0
Metropolitana de Santiago,Lo Espejo,2022-02-26,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-02-27,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-02,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-03,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-04,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-06,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-09,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-13,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-17,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-18,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-21,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-24,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-03-25,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-01,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-02,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-05,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-11,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-18,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-04-27,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-05-10,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-03,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-08,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-11,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-13,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-16,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-17,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-19,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-23,,1.0,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-25,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-27,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-06-30,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-07-13,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-07-17,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-08-01,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-08-11,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-08-12,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-08-13,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-08-17,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-09-03,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-09-04,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-10-02,1.0,,1.0
Metropolitana de Santiago,Lo Espejo,2022-10-04,1.0,,1.0
Metropolitana de Santiago,Lo Prado,2020-04-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-04-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-04-26,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-04-27,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-05-03,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-05-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-05-09,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-05-16,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-05-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-05-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-05-22,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-05-23,4.0,4.0,8.0
Metropolitana de Santiago,Lo Prado,2020-05-24,12.0,4.0,16.0
Metropolitana de Santiago,Lo Prado,2020-05-26,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-05-27,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2020-05-28,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-05-29,6.0,8.0,14.0
Metropolitana de Santiago,Lo Prado,2020-05-30,8.0,,8.0
Metropolitana de Santiago,Lo Prado,2020-05-31,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2020-06-01,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-06-02,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2020-06-03,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-04,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-06-05,2.0,4.0,6.0
Metropolitana de Santiago,Lo Prado,2020-06-06,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-06-07,10.0,,10.0
Metropolitana de Santiago,Lo Prado,2020-06-08,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-09,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-06-10,8.0,2.0,10.0
Metropolitana de Santiago,Lo Prado,2020-06-11,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-06-12,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-06-13,6.0,2.0,8.0
Metropolitana de Santiago,Lo Prado,2020-06-14,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-15,6.0,2.0,8.0
Metropolitana de Santiago,Lo Prado,2020-06-16,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-06-17,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-06-19,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-06-20,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-06-21,6.0,2.0,8.0
Metropolitana de Santiago,Lo Prado,2020-06-22,8.0,,8.0
Metropolitana de Santiago,Lo Prado,2020-06-23,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-06-25,6.0,2.0,8.0
Metropolitana de Santiago,Lo Prado,2020-06-26,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-27,8.0,,8.0
Metropolitana de Santiago,Lo Prado,2020-06-28,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-06-29,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-06-30,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-07-01,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-07-02,8.0,,8.0
Metropolitana de Santiago,Lo Prado,2020-07-03,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-07-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-07-08,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-07-09,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-07-10,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-07-11,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-07-12,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-07-14,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-07-15,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-07-18,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-07-19,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-07-21,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-07-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-07-29,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-07-31,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-08-01,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-02,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-03,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-08-05,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-08-06,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-11,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-13,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-08-17,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-19,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2020-08-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-08-22,8.0,,8.0
Metropolitana de Santiago,Lo Prado,2020-08-24,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-08-28,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-08-30,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-09-06,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-14,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-19,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-20,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-09-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-04,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-10-09,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-10-16,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-10-19,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-20,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-22,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-10-23,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-26,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-29,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-10-31,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-11-05,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2020-11-11,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-11-15,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-11-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-12-03,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-12-06,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2020-12-08,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-12-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-12-22,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2020-12-25,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2020-12-28,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-01-03,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-01-09,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-01-12,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-01-13,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-02-03,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-05,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-11,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-12,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-13,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-15,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-18,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-02-23,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-05,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-03-06,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-09,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-12,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-14,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-16,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-17,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-24,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2021-03-25,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-03-26,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-03-27,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-03-29,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-04-01,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-03,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-06,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2021-04-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-09,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-11,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-04-12,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-13,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-15,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2021-04-19,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-23,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-27,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-04-28,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-01,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-05-02,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-03,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-05-06,,4.0,4.0
Metropolitana de Santiago,Lo Prado,2021-05-07,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-09,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2021-05-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-11,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-12,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-13,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-05-17,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-05-19,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-05-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-23,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-05-30,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-01,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-04,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-06-05,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-07,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2021-06-08,2.0,4.0,6.0
Metropolitana de Santiago,Lo Prado,2021-06-10,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2021-06-11,6.0,,6.0
Metropolitana de Santiago,Lo Prado,2021-06-12,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2021-06-13,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-14,4.0,2.0,6.0
Metropolitana de Santiago,Lo Prado,2021-06-15,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-17,8.0,2.0,10.0
Metropolitana de Santiago,Lo Prado,2021-06-18,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-19,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-20,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-06-21,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-22,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-23,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-06-24,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-06-25,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-06-26,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-27,,2.0,2.0
Metropolitana de Santiago,Lo Prado,2021-06-28,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-06-30,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-07-01,2.0,2.0,4.0
Metropolitana de Santiago,Lo Prado,2021-07-02,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-07-03,4.0,4.0,8.0
Metropolitana de Santiago,Lo Prado,2021-07-04,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-07-05,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-07-08,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-07-10,2.0,,2.0
Metropolitana de Santiago,Lo Prado,2021-07-11,2.0,4.0,6.0
Metropolitana de Santiago,Lo Prado,2021-07-12,4.0,,4.0
Metropolitana de Santiago,Lo Prado,2021-07-13,4.0,2.0,6.0
